"","x1","x2","x3","x4"
"1",11,292.735077044777,0.791971257646108,8.17647273002645
"2",11,308.818378434049,2.06611152581178,15.3233716520956
"3",8,310.268347918781,1.84455486573513,18.4964290770727
"4",12,280.267589999981,1.44632667462446,16.382894372947
"5",10,315.698349794076,2.32072317818088,18.51632275695
"6",8,284.580138456359,1.5022151031336,16.3501398156652
"7",10,303.720216253556,1.34445080428153,24.2826375157183
"8",10,317.25656337181,2.46647147848716,22.0996350058759
"9",10,307.153595850262,1.09164920150309,16.0017320338649
"10",11,293.266881623032,2.22600583994393,12.171044669131
"11",10,283.379400967138,5.94775193026723,13.0716619571816
"12",10,328.856997942593,0.919094915997471,15.7390510788012
"13",9,300.093351584382,1.73501085889203,3.73728712087786
"14",9,294.513857203325,1.41538113380427,13.281408771896
"15",9,264.956111331011,0.732781578588051,21.8944944835525
"16",11,311.683019248622,1.79837171836048,9.63334134498617
"17",12,315.403343759768,1.19617114783964,8.00533483395528
"18",9,315.579499526876,2.30250443110073,13.7337444684922
"19",9,303.981364798263,1.29500670082331,20.666504381615
"20",9,331.970352922597,1.46861501194746,17.1886506708094
"21",11,296.094491667252,1.70250817254695,22.6547384643704
"22",8,309.802331116636,1.82739527618307,16.069796068375
"23",10,313.978473779692,2.16938790799218,8.13853116952886
"24",9,282.193289967164,1.22069063338644,20.7028898684753
"25",10,279.416628751641,1.80387756443617,13.5859514217515
"26",9,332.462992164721,2.17292449193185,16.8275519701738
"27",11,313.274795966428,1.61332445844017,16.463298262396
"28",10,326.032218733809,4.2343788503358,18.9619970364056
"29",9,307.63085593233,1.49300183792485,12.481002505393
"30",11,309.991671569344,0.823409136201042,23.9422000926922
"31",12,324.826696127794,0.775828305161086,32.8074224854971
"32",11,314.026267624873,2.53461595431716,17.5688634427263
"33",10,291.459927270918,1.90816378575119,8.91742943011667
"34",9,290.522897146774,0.925687651423149,20.1674080134131
"35",11,310.397194755389,2.96024982794173,12.3185862062541
"36",9,271.057385477484,2.78806644522896,15.3511528852974
"37",9,259.75201266239,1.60225950747057,19.5382184305734
"38",8,340.294481176224,1.11866784777995,15.0751181017404
"39",9,291.254487416382,1.07881662878201,10.8779350911397
"40",12,320.270533192484,3.47585978415471,17.5995031384125
"41",10,251.965253295504,1.07079300942875,22.5201149376783
"42",6,266.220985724816,0.890043788980099,11.6852687319909
"43",11,279.922413339361,1.20882692582692,10.7295263173409
"44",10,323.970698447982,0.835192639387099,25.6189497642259
"45",10,315.614302281347,2.86330094002188,12.572123652192
"46",10,309.411809396492,1.02775201581071,23.4067802961258
"47",10,346.604000498064,1.66703859824705,18.3199346749024
"48",7,275.624894389668,1.01409078754605,13.6843400578353
"49",10,289.450643096407,3.23647550068359,11.4956095565655
"50",8,276.857448282268,1.22012693016406,10.8372429905915
"51",10,301.616660702268,1.89990192828454,18.1502886842681
"52",10,320.830429274654,1.79622774301214,11.7561802652607
"53",9,300.807260293018,0.914324593154612,16.1654313444968
"54",10,311.168228848021,2.53184229678543,18.4189762978771
"55",11,326.348766658072,1.53994268233029,12.4843155136023
"56",11,299.155429979266,4.21750964891394,18.1843652075548
